datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1488355553, 30.6124992371, 30.7999992371, 30.1250000000, 31.3999996185, 26.3750000000, 25.8125000000, 26.3750000000, 25.9624996185, 50.4000015259, 50.2000007629, 27.3792629242, 17.2945747375, 31.0242614746, 21.5625247955, 21.7999992371, 47.2000007629, 
1488355586, 30.3875007629, 30.5000000000, 29.8624992371, 31.1375007629, 26.3750000000, 25.7374992371, 26.2999992371, 25.8500003815, 53.5200004578, 44.4000015259, 27.3071632385, 17.1618213654, 30.8106346130, 21.7807273865, 21.7999992371, 47.2000007629, 
1488355620, 30.1250000000, 30.2749996185, 29.6000003815, 30.8750000000, 26.2250003815, 25.5874996185, 26.1499996185, 25.7749996185, 54.5200004578, 66.0000000000, 27.1789875031, 17.0992603302, 30.6424045563, 22.0843830109, 21.7999992371, 47.2000007629, 
1488355653, 29.8624992371, 29.9750003815, 29.3374996185, 30.6124992371, 26.1124992371, 25.4750003815, 26.0750007629, 25.6250000000, 55.2000007629, 54.9199981689, 27.0962085724, 17.0626392365, 30.4314479828, 22.2842750549, 21.7999992371, 47.2999992371, 
1488355686, 29.6375007629, 29.7124996185, 29.0750007629, 30.3875007629, 26.0000000000, 25.3999996185, 25.9624996185, 25.5125007629, 55.4000015259, 47.0000000000, 27.0267791748, 16.9665069580, 30.2765693665, 22.5040054321, 21.7999992371, 47.2999992371, 
1488355719, 29.4874992371, 29.4874992371, 28.8500003815, 30.1625003815, 25.9249992371, 25.2875003815, 25.8500003815, 25.4375000000, 49.9199981689, 43.9199981689, 26.9279766083, 16.8886852264, 30.0923175812, 22.7557792664, 21.7999992371, 47.2999992371, 
1488355752, 29.1499996185, 29.2625007629, 28.7749996185, 29.9375000000, 25.8125000000, 25.1375007629, 25.7374992371, 25.3250007629, 51.7200012207, 47.1199989319, 26.8585491180, 16.7635612488, 29.9240856171, 22.9938201904, 21.7999992371, 47.2999992371, 
1488355785, 28.9624996185, 29.0375003815, 28.3999996185, 29.9375000000, 25.6625003815, 25.0625000000, 25.6250000000, 25.2124996185, 56.7200012207, 44.1199989319, 26.7730979919, 16.7742424011, 29.7665367126, 23.2288093567, 21.7999992371, 47.2999992371, 
1488355818, 28.7749996185, 28.8125000000, 28.1749992371, 29.5249996185, 25.6250000000, 24.9874992371, 25.5499992371, 25.1375007629, 43.9199981689, 49.2000007629, 26.6876487732, 16.7177848816, 29.5983066559, 23.4805831909, 21.7000007629, 47.2999992371, 
1488355851, 28.5499992371, 28.6250000000, 27.9500007629, 29.2999992371, 25.5125007629, 24.8374996185, 25.4375000000, 25.1000003815, 43.9199981689, 49.4000015259, 26.6021976471, 16.6231784821, 29.4460983276, 23.7186241150, 21.7999992371, 47.4000015259, 
1488355884, 28.3624992371, 28.4375000000, 27.7999992371, 29.1124992371, 25.3999996185, 24.7250003815, 25.3250007629, 24.9500007629, 59.9199981689, 61.4000015259, 26.5194168091, 16.6186008453, 29.2778663635, 23.9063091278, 21.7000007629, 47.4000015259, 
1488355917, 28.2124996185, 28.2124996185, 27.6124992371, 28.9249992371, 25.3250007629, 24.6499996185, 25.2500000000, 24.8374996185, 43.5200004578, 62.0000000000, 26.4633407593, 16.5438308716, 29.1336688995, 24.1168842316, 21.7000007629, 47.4000015259, 
1488355950, 28.0625000000, 28.0249996185, 27.4249992371, 28.7374992371, 25.2500000000, 24.5750007629, 25.1749992371, 24.7625007629, 56.2000007629, 55.7200012207, 26.4072628021, 16.4492263794, 28.9921417236, 24.2526893616, 21.7000007629, 47.4000015259, 
1488355983, 27.8374996185, 28.0249996185, 27.2374992371, 28.5499992371, 25.1375007629, 24.4624996185, 25.0625000000, 24.6875000000, 48.2000007629, 46.0000000000, 26.3351650238, 16.4110774994, 28.8532848358, 24.4815750122, 21.7000007629, 47.5000000000, 
1488356016, 27.6499996185, 27.6875000000, 27.0874996185, 28.6250000000, 25.0625000000, 24.3875007629, 24.9874992371, 24.5750007629, 57.5200004578, 48.4000015259, 26.2390327454, 16.4080257416, 28.6717014313, 24.6616306305, 21.7000007629, 47.5000000000, 
1488356049, 27.5000000000, 27.5000000000, 26.8999996185, 28.2500000000, 24.8750000000, 24.3125000000, 24.9125003815, 24.5000000000, 62.9199981689, 57.4000015259, 26.1829547882, 16.3332576752, 28.5568771362, 24.8447399139, 21.7000007629, 47.5999984741, 
