datetime, TC_4, TC_3, TC_2, TC_1, TC_8, TC_7, TC_6, TC_5, Fan Current L, Fan Currrent R, T_L, RH_L, T_R, RH_R, T_Out, RH_Out
1491699790, 98.8249969482, 102.8375015259, 106.9250030518, 110.4124984741, 40.3624992371, 40.0250015259, 41.0000000000, 39.9500007629, 55.3199996948, -0.6800000072, 38.0899505615, 73.2417755127, 35.0724792480, 84.3671340942, 30.5000000000, 65.1999969482, 
1491699823, 99.4625015259, 103.5124969482, 107.5625000000, 111.0500030518, 40.0250015259, 39.6500015259, 40.5125007629, 39.5374984741, 48.3199996948, -0.4799999893, 37.9030303955, 72.7244949341, 35.2300300598, 82.6916885376, 30.5000000000, 64.9000015259, 
1491699856, 100.0625000000, 104.1500015259, 108.1250000000, 111.6500015259, 39.6124992371, 39.2000007629, 40.0999984741, 39.2374992371, 53.5200004578, -0.2800000012, 37.7347984314, 72.0592041016, 35.3982620239, 81.1993560791, 30.5000000000, 64.4000015259, 
1491699889, 100.6250000000, 104.7500000000, 108.6125030518, 112.1374969482, 39.2374992371, 38.8624992371, 39.6875000000, 38.8250007629, 68.9199981689, -0.4000000060, 37.5398635864, 71.2230072021, 35.5104141235, 79.8703002930, 30.3999996185, 63.7000007629, 
1491699922, 101.1500015259, 105.2750015259, 109.0999984741, 112.5875015259, 38.9000015259, 38.4874992371, 39.2750015259, 38.4874992371, 58.2000007629, -0.2800000012, 37.3395881653, 70.1197814941, 35.6225662231, 77.4959945679, 30.3999996185, 63.2999992371, 
1491699955, 101.6374969482, 105.8375015259, 109.5124969482, 113.0749969482, 38.5250015259, 38.1124992371, 38.9375000000, 38.1124992371, 56.9199981689, -0.6000000238, 37.1580085754, 68.9341583252, 35.8655662537, 75.8068237305, 30.3999996185, 63.2999992371, 
1491699989, 102.0124969482, 106.4749984741, 109.9625015259, 113.4124984741, 38.1875000000, 37.7750015259, 38.5625000000, 37.8125000000, 55.1199989319, -0.6000000238, 37.0004577637, 67.5333786011, 36.0337982178, 74.5632095337, 30.2999992371, 63.4000015259, 
1491700022, 98.9375000000, 103.6250000000, 106.4000015259, 105.0500030518, 37.8875007629, 37.4375000000, 38.2249984741, 37.4749984741, 42.5200004578, 48.1199989319, 36.8615989685, 66.1768493652, 38.1380195618, 75.4665451050, 30.2999992371, 63.7000007629, 
1491700055, 86.4875030518, 91.6999969482, 91.0999984741, 87.5749969482, 37.4749984741, 37.1375007629, 37.8875007629, 37.1749992371, 45.9199981689, 59.7999992371, 36.6800193787, 64.8279571533, 40.5359725952, 67.1488494873, 30.2000007629, 63.9000015259, 
1491700088, 76.5124969482, 81.9124984741, 79.6999969482, 76.6624984741, 37.2500000000, 36.8375015259, 37.5875015259, 36.8750000000, 49.9199981689, 52.2000007629, 36.5224685669, 63.3035774231, 41.3824691772, 62.5696182251, 30.2000007629, 64.0999984741, 
1491700121, 68.8625030518, 73.9625015259, 71.1125030518, 68.9000015259, 36.9124984741, 36.5000000000, 37.2500000000, 36.6124992371, 51.2000007629, 57.7200012207, 36.3542366028, 61.7593650818, 41.6815452576, 59.2004280090, 30.1000003815, 64.1999969482, 
1491700154, 62.9749984741, 67.6250000000, 64.5124969482, 63.0125007629, 36.6124992371, 36.1624984741, 36.9874992371, 36.3125000000, 59.5200004578, 56.3199996948, 36.1993598938, 60.0946044922, 41.6388206482, 56.2676429749, 30.1000003815, 64.3000030518, 
1491700187, 58.3250007629, 62.4500007629, 59.4124984741, 58.5125007629, 36.3125000000, 35.9000015259, 36.6500015259, 36.0499992371, 47.5200004578, 61.5200004578, 36.0845336914, 58.5366592407, 41.5239944458, 52.8557243347, 30.1000003815, 64.3000030518, 
1491700220, 54.6875000000, 58.5125007629, 55.4000015259, 55.0250015259, 36.0125007629, 35.6375007629, 36.3499984741, 35.7500000000, 64.1999969482, 42.1199989319, 35.9163055420, 57.1404609680, 41.3263893127, 49.2774848938, 30.1000003815, 64.3000030518, 
1491700253, 51.8750000000, 55.0250015259, 52.3250007629, 52.4749984741, 35.7874984741, 35.3375015259, 36.0875015259, 35.5250015259, 51.9199981689, 50.3199996948, 35.7347221375, 55.8541221619, 41.1287879944, 46.0761413574, 30.1000003815, 64.3000030518, 
1491700286, 49.4749984741, 52.1749992371, 49.8125000000, 50.0750007629, 35.4874992371, 35.1124992371, 35.8250007629, 35.2625007629, 49.5999984741, 49.2000007629, 35.6198959351, 54.7051200867, 40.8884582520, 43.2074470520, 30.1000003815, 64.4000015259, 
1491700319, 47.6375007629, 49.9249992371, 47.7500000000, 48.2750015259, 35.2625007629, 34.8499984741, 35.5625000000, 35.0750007629, 49.7200012207, 50.5200004578, 35.4650192261, 53.7270164490, 40.6187515259, 40.5569534302, 30.1000003815, 64.5000000000, 
1491700352, 46.0999984741, 48.0125007629, 46.1749992371, 46.7000007629, 35.0374984741, 34.5875015259, 35.3375015259, 34.8125000000, 55.7999992371, 52.5999984741, 35.3395118713, 52.8206291199, 40.3677406311, 38.5381851196, 30.0000000000, 64.5999984741, 
1491700385, 44.7500000000, 46.3624992371, 44.7125015259, 45.4625015259, 34.7750015259, 34.3624992371, 35.1124992371, 34.5499992371, 51.2000007629, 44.5200004578, 35.2113380432, 52.0012207031, 40.0686645508, 37.1313056946, 30.0000000000, 64.6999969482, 
1491700418, 43.6250000000, 44.9749984741, 43.5499992371, 44.2999992371, 34.5875015259, 34.1749992371, 34.8875007629, 34.3624992371, 47.0000000000, 48.3199996948, 35.0831604004, 51.3038825989, 39.8016319275, 36.1684608459, 30.0000000000, 64.8000030518, 
1491700451, 42.7249984741, 43.8125000000, 42.6500015259, 43.4749984741, 34.3624992371, 33.9500007629, 34.6624984741, 34.1749992371, 44.9199981689, 45.0000000000, 34.9443054199, 50.6401176453, 39.5773239136, 35.6191329956, 30.0000000000, 64.8000030518, 
1491700484, 41.9000015259, 42.8375015259, 41.7125015259, 42.5750007629, 34.1375007629, 33.7625007629, 34.4749984741, 33.9874992371, 43.1199989319, 53.4000015259, 34.7894248962, 50.0587463379, 39.2915992737, 35.3261604309, 30.0000000000, 64.8000030518, 
